401,-135.74440049786003
402,-133.41159565384075
403,-139.8204292886312
404,-135.93981285305242
405,-246.6729169707164
406,-135.14947999681655
407,-132.53430678234338
408,-3.9571337350803075
409,-140.43872526884877
410,-130.45573687269192
411,-139.78497216828168
412,-249.18901798421567
413,-242.77066978461306
414,-145.87825302645226
415,-253.00886732326794
416,-129.97347226359486
417,-120.15993119546799
418,-129.50056126066224
419,-241.5206920763995
420,-122.0068923765417
421,-244.97464873740293
422,-122.8644014420623
423,-136.49340063512966
424,-227.97917742320683
425,-228.55345026304676
426,-124.92483177494067
427,-123.45853465197378
428,-237.42878510904586
429,-125.01392155022828
430,-116.69038619560504
431,-1.101503163927989
432,-343.92032326614066
433,-345.8928535363583
434,-119.20400972451253
435,-120.47432803508208
436,-233.03182183549725
437,-127.92440215963737
438,-2.7987067550946314
439,-239.27579246320064
440,-127.2010750908314
441,-116.41638461588275
442,-128.97830553541337
443,-124.21542542281196
444,-6.810715230865164
445,-323.82969265915375
446,-131.63181099585543
447,-137.69673827864744
448,-8.733782005215254
449,-8.197646268113377
450,-121.28560835452903
451,-131.4461316273992
452,-9.664908975030865
453,-136.71154534500062
454,-125.73051540219386
455,-242.56625014149563
456,-237.57065552392126
457,-136.7206830585633
458,-129.7513072846072
459,-12.517285512474887
460,-135.3658840668687
461,-237.1221948492218
462,-238.10512868336556
463,-139.177476347222
464,-132.8069401051573
465,-143.4706972385829
466,-135.13636894258508
467,-139.78328163272175
468,-140.16406147463428
469,-243.37352744826916
470,-238.77710464242364
471,-249.61135647221474
472,-133.6725003634122
473,-143.06064082949297
474,-135.51514096768338
475,-133.10892028506225
476,-20.119799477060067
477,-148.08214663072994
478,-138.69521202529754
479,-247.20025848605314
480,-135.47643270387704
481,-148.2925045878936
482,-129.81957674180467
483,-143.5419409834587
484,-141.90619305448092
485,-254.36131929547247
486,-247.5208905250548
487,-21.81479067853177
488,-140.4185156902723
489,-146.36835641920743
490,-145.64416466188433
491,-243.1314448389419
492,-140.80757921436617
493,-135.7337466311649
494,-146.00982508913006
495,-252.99881550435035
496,-239.7007043254735
497,-18.164076464185516
498,-139.81753492615684
499,-136.76473191166667
500,-133.4864285071134
501,-135.95448212668862
502,-139.16792127354938
503,-133.5516060110731
504,-146.81752622305928
505,-14.221872097987985
506,-126.81967488334105
507,-6.188567768560414
508,-130.4402859302985
509,-233.57843220477488
510,-129.67877611414005
511,-354.27598780993713
512,-124.01364321779293
513,-133.50353689120124
514,-128.7097971644709
515,-235.85811363360216
516,-236.8052030491016
517,-368.7567397567065
518,-229.8397805251813
519,-246.916516961514
520,-299.59682125577444
521,-124.61911465205148
522,-119.05554658780397
523,-130.21536697810433
524,-122.17061171197342
525,-3.395350153515391
526,-235.5946503100032
527,-122.79148428005621
528,-7.791504178006576
529,-130.4357605294984
530,-132.1059206569309
531,-129.2968254502724
532,-124.10633549401419
533,-1.6076560361618244
534,-117.18298785517227
535,-241.55851950517777
536,-2.9989296008779034
537,-118.87649978874421
538,-123.31077352576371
539,-337.04169918152985
540,-4.899104013266153
541,-4.777325661362337
542,-122.19387182316638
543,-237.99581676370934
544,-128.94337153657895
545,-240.7433306143835
546,-4.894556142421907
547,-232.67080321637476
548,-129.57751447638637
549,-129.79485569310035
550,-313.6856901801975
551,-231.08820564943625
552,-129.1099293785574
553,-234.32559115329857
554,-7.7114526267314965
555,-4.861116824292795
556,-6.690810978205097
557,-130.51153755231903
558,-132.0596768213526
559,-230.9873896146964
560,-125.07103733486976
561,-6.636512220112512
562,-229.15665823080403
563,-124.17183659663343
564,-120.65910796879305
565,-232.08868669456294
566,-333.2185813180791
567,-240.01950251058184
568,-237.41869452534746
569,-127.2023600204527
570,-4.461479124452558
571,-359.18778239858335
572,-4.717976804995195
573,-119.69724556587956
574,-123.78692449779625
575,-231.6136193465807
576,-128.7381500728173
577,-237.76405717774725
578,-130.36044630396776
579,-9.39842988843739
580,-120.23413789846185
581,-130.02285850716896
582,-133.79210381489213
583,-126.13814250620837
584,-128.05695279031016
585,-135.90450583529434
586,-131.07385874268675
587,-127.35062474505192
588,-124.95017677806709
589,-230.1739307193701
590,-128.27366665977962
591,-2.894782852723145
592,-124.12025659880425
593,-118.09009787680034
594,-230.69791047068986
595,-117.63597166586587
596,-136.43756419935372
597,-127.41288903722496
598,-124.33919223297099
599,-231.50984018369164
600,-222.37097372182683
601,-231.18621493510065
602,-123.31945519905928
603,-235.7342388596317
604,-233.94698294380376
605,-234.4410593733998
606,-126.48220335256073
607,-121.67996370707348
608,-229.57103852098282
609,-4.465684966580241
610,-2.8740997032258795
611,-129.54750366289514
612,-116.41222948371741
613,-130.5084444053339
614,-131.89692596114386
615,-121.06813884582249
616,-120.22827853187694
617,-129.62482188560668
618,-122.10874019018098
619,-127.04567401542846
620,-115.46862047908367
621,-4.303713415385471
622,-121.71746194632277
623,-1.5276855385816708
624,-127.10701742397008
625,-225.28671650006595
626,-121.27947721195743
627,-127.91192124353742
628,-1.399348990380777
629,-126.18895385318262
630,-129.2767977536288
631,-241.88256784658526
632,-5.496536986947304
633,-118.76379204722012
634,-127.74545410050449
635,-237.64525269680883
636,-242.1874894382048
637,-288.5668457475146
638,-115.06836589443053
639,-1.918690998219581
640,-125.22842960462597
641,-123.66626305886987
642,-3.2038052865283473
643,-126.61230226776719
644,-236.23076140542355
645,-222.20497740624
646,-118.25422714155032
647,-119.14690295324013
648,-1.7837880481970234
649,-250.27948361879052
650,-236.90365652624072
651,-125.57185387645382
652,-1.64824707969999
653,-116.30444591372023
654,-114.80293038351941
655,-125.83145266992126
656,-124.18348413771709
657,-118.1306502754547
658,-244.66258621034692
659,-123.74643262476589
660,-372.9088746574914
661,-123.21767909686132
662,-224.02352687649946
663,-120.35369445383945
664,-402.96706211633847
665,-123.0072332913688
666,-118.45637445467729
667,-115.14257712622052
668,-127.52168690219378
669,-227.23181923421467
670,-121.7974433320272
671,-1.9473841965102032
672,-123.51447897055827
673,-121.4938390930205
674,-126.30457896643485
675,-126.87584988903748
676,-1.592847615376171
677,-231.4558815895321
678,-121.43488277398238
679,-234.54218316183147
680,-130.0956490194184
681,-124.91102162839641
682,-120.11692595052644
683,-131.5160111085705
684,-117.25170143391973
685,-125.31429351989219
686,-126.52917300864674
687,-115.91697572736904
688,-125.29008360158839
689,-3.4953637780554763
690,-1.6889107452038272
691,-227.93499419286476
692,-0.8734808576901447
693,-125.9395511926243
694,-123.93498144933818
695,-126.27509279644532
696,-123.2926774011724
697,-124.11615093619993
698,-124.46900930867757
699,-233.35452391609354
700,-122.3682524841902
701,-114.97208493596901
702,-228.63530922611398
703,-125.09296427862002
704,-126.15177950634913
705,-120.47124414532674
706,-227.00791664493696
707,-119.13517203317133
708,-125.77744726179672
709,-223.24072271098282
710,-117.28153391611075
711,-0.849992467538335
712,-124.09921499871933
713,-121.69222997747995
714,-1.4249026564701974
715,-241.80981229860782
716,-337.94573274166976
717,-116.51960562102633
718,-228.81936619632393
719,-1.2105946164878219
720,-126.85023239516686
721,-114.80176609639254
722,-338.2013404507898
723,-231.82149924281848
724,-125.6896444300761
725,-230.92838010024775
726,-245.04800581690685
727,-117.48783116434684
728,-125.88510878757594
729,-323.3620150025666
730,-124.80458715293003
731,-1.3679435647230633
732,-124.79055899842162
733,-233.57783455986964
734,-119.36468528924996
735,-122.35005804907378
736,-122.15980353725804
737,-124.39270889014448
738,-121.6544203042833
739,-125.08042729456956
740,-121.1731424310077
741,-124.28857976358516
742,-1.9676468312623974
743,-119.5082919444994
744,-119.26099237274927
745,-223.88401895157864
746,-121.63064671480718
747,-116.33505248217905
748,-126.11616643145985
749,-242.931808521391
750,-224.49774515877598
751,-119.08965142427616
752,-242.35139557809575
753,-117.20615452305253
754,-117.07477098558637
755,-119.9252333756259
756,-236.89653107592466
757,-246.28628369809815
758,-405.5058760351018
759,-125.22949656142897
760,-122.65068809450685
761,-120.2257381532923
762,-1.1078585887127395
763,-222.3513441418434
764,-117.88063335831092
765,-128.64374471519358
766,-247.18608178208208
767,-117.61526724674816
768,-127.20008544720734
769,-239.74948931224813
770,-119.33988932860659
771,-241.0140953176051
772,-3.362221060856894
773,-123.07692109995887
774,-122.86443979899047
775,-323.93308343286867
776,-120.82731136960201
777,-1.0499414531758622
778,-127.50684422307216
779,-238.0048871185214
780,-231.22784741790298
781,-113.65800455448341
782,-121.67471508463399
783,-122.41630658382071
784,-118.94705332042828
785,-0.30505813003632476
786,-248.566810713319
787,-117.7854117418134
788,-127.69713249326371
789,-123.14078574188083
790,-114.8152557044004
791,-122.09397228898625
792,-0.7031823687644886
793,-0.5184767099638204
794,-118.34251788554846
795,-126.70386169805379
796,-362.75511430823246
797,-117.15344156752847
798,-0.06372344989621474
799,-302.28290383938725
800,-315.8317275941021
801,-123.72350879522453
802,-123.98459035242473
803,-221.8680229736028
804,-122.28725669055727
805,-116.26152826577518
806,-125.45596778613074
807,-231.3483637066016
808,-125.67386280283736
809,-128.9484474160216
810,-118.92263453822925
811,-230.92731340469103
812,-116.01783962776531
813,-224.3195269209412
814,-119.05949585630206
815,-2.0605080393025386
816,-126.70431330638583
817,-123.53292226435657
818,-220.28136772894206
819,-0.706812654072643
820,-236.854151958107
821,-224.28796481667808
822,-1.5910189000738502
823,-118.78834018275124
824,-120.32392335343829
825,-234.64357395233407
826,-122.66688772872733
827,-124.12989538017209
828,-123.34102283546274
829,-114.9732075375321
830,-0.5757855669820005
831,-123.05996160166943
832,-125.92313623199622
833,-126.85149002626838
834,-228.37705574006924
835,-119.80451262197334
836,-119.15209065700007
837,-127.19183446548212
838,-123.65155769497353
839,-120.62157965823627
840,-122.27076452608466
841,-0.9435309781850395
842,-116.23057683977251
843,-122.60992629764256
844,-121.72631732786002
845,-129.6838538894047
846,-123.86892129656545
847,-1.570302059641059
848,-126.3588964962241
849,-223.2630109479039
850,-123.1640680741288
851,-8.396978884687496
852,-3.1850808291199573
853,-235.97367029977758
854,-228.48596998270523
855,-0.39980548401854765
856,-243.60619490040287
857,-1.1186753399304161
858,-285.1645327325411
859,-220.28630669620603
860,-394.86550574045543
861,-244.88294529815684
862,-131.78330789334518
863,-127.71492905504573
864,-239.27506676185746
865,-5.982415093546543
866,-242.6128851477211
867,-253.44009491515612
868,-119.8400262865743
869,-247.55100366136472
870,-121.43523602301752
871,-116.10784830655378
872,-227.29805280891284
873,-219.6964073510978
874,-118.10362973528092
875,-126.75555096523321
876,-1.3371516231596994
877,-126.43603592558932
878,-119.9391100952894
879,-117.29613984180692
880,-222.44370726319454
881,-229.83108444904164
882,-119.47236237328134
883,-277.9758347175197
884,-236.41034321442385
885,-118.02546089921162
886,-120.65160642750674
887,-120.16199289926014
888,-224.47036893576396
889,-237.4800723913657
890,-224.2575434592152
891,-121.03064323196679
892,-239.67285022911264
893,-0.611347681958435
894,-236.93006374035124
895,-124.55525905602278
896,-238.59196698425743
897,-122.91307608674866
898,-128.6242310374501
899,-115.20383016558046
900,-122.54554469694268
901,-117.25672239209318
902,-127.03444081883377
903,-127.94696416367768
904,-121.81909105135104
905,-124.38489674187294
906,-344.6243465332794
907,-236.1414038981639
908,-0.9679758668249119
909,-121.94241479618441
910,-115.2357409080981
911,-126.00138186722053
912,-222.98020012992055
913,-0.301228070819143
914,-227.90956020644896
915,-235.54372327879827
916,-129.23226212454392
917,-359.6685964375689
918,-127.87694020332742
919,-233.69772566847027
920,-118.89901710260501
921,-129.7572225190969
922,-124.57735192762836
923,-128.66605402778134
924,-125.68577587798065
925,-240.51483209240604
926,-122.73911329077646
927,-128.15502103228482
928,-122.72440969615025
929,-120.90120481766179
930,-114.43353108853648
931,-221.03090774451456
932,-219.77783241361084
933,-344.009055418197
934,-118.67673796712354
935,-114.95045563603003
936,-125.09580032225786
937,-234.98440435125565
938,-244.5062219678792
939,-233.81413263390922
940,-117.83665188806668
941,-1.3574153891669094
942,-128.2674419368844
943,-229.22718136224634
944,-126.03230001768857
945,-229.8683729660419
946,-120.97212857922784
947,-1.8273008741780674
948,-118.68626578596567
949,-330.8287765692323
950,-120.41911112336398
951,-235.87104902290503
952,-119.43474395942836
953,-118.50337779551761
954,-225.87237828827577
955,-126.29334810102435
956,-0.8308165720867289
957,-231.73814904798084
958,-123.77156920940335
959,-339.8218595644036
960,-232.45609098076187
961,-245.67478694240174
962,-130.36860199298567
963,-325.065713307728
964,-124.53178726497404
965,-251.8615595521409
966,-126.08549235510256
967,-237.4112281957661
968,-116.60024852069667
969,-116.82367104425094
970,-128.5658025203969
971,-120.40297704614252
972,-130.12605996475887
973,-222.22866566040574
974,-126.9602817241997
975,-118.16899883525726
976,-126.03394598280391
977,-120.32778425607869
978,-2.3166452993247924
979,-118.67975292517058
980,-126.02330569662074
981,-122.72824935088178
982,-122.08033530499111
983,-2.624503686282942
984,-241.95666163393494
985,-236.05574605595572
986,-1.905664141527556
987,-120.69436377049799
988,-1.5232691675526409
989,-118.94581052022922
990,-118.05865278127776
991,-276.0356470738953
992,-233.43385269632842
993,-297.9052251686841
994,-124.39457291872644
995,-125.0799289522261
996,-116.36106370319695
997,-227.2572871701191
998,-229.00278089314241
999,-121.13997918964299
1000,-131.09788467443258
